LocID,Iso3_code,Country,Region,Subregion,Year,Area(Sq.Km),PopMale,PopFemale,PopTotal,Male_Female_Ratio,Children_0_14_Male,Children_0_14_Female,Children_0_14_Total,Children_0_14_MF_Ratio,YoungAdults_15_24_Male,YoungAdults_15_24_Female,YoungAdults_15_24_Total,YoungAdults_15_24_MF_Ratio,WorkingAdults_25_44_Male,WorkingAdults_25_44_Female,WorkingAdults_25_44_Total,WorkingAdults_25_44_MF_Ratio,MatureAdults_45_64_Male,MatureAdults_45_64_Female,MatureAdults_45_64_Total,MatureAdults_45_64_MF_Ratio,Elderly_65Plus_Male,Elderly_65Plus_Female,Elderly_65Plus_Total,Elderly_65Plus_MF_Ratio,Puplic_education_spending%_of_gdp,Indicator,Crime_category,Crime_rate_per_100000_population
8,ALB,Albania,Europe,Southern Europe,2005,28748,1551.975,1534.835,3086.81,1.011167324,426.158,391.875,818.033,1.08748453,280.595,287.408,568.003,0.976295023,385.069,420.551,805.62,0.915629733,332.812,299.943,632.755,1.109584154,127.341,135.058,262.399,0.942861585,3.28155,Violent and Sexual,Serious assault,5.440814816
8,ALB,Albania,Europe,Southern Europe,2005,28748,1551.975,1534.835,3086.81,1.011167324,426.158,391.875,818.033,1.08748453,280.595,287.408,568.003,0.976295023,385.069,420.551,805.62,0.915629733,332.812,299.943,632.755,1.109584154,127.341,135.058,262.399,0.942861585,3.28155,Violent and Sexual,Sexual violence,2.934742537
8,ALB,Albania,Europe,Southern Europe,2005,28748,1551.975,1534.835,3086.81,1.011167324,426.158,391.875,818.033,1.08748453,280.595,287.408,568.003,0.976295023,385.069,420.551,805.62,0.915629733,332.812,299.943,632.755,1.109584154,127.341,135.058,262.399,0.942861585,3.28155,Violent and Sexual,Sexual violence: Rape,1.615757127
8,ALB,Albania,Europe,Southern Europe,2005,28748,1551.975,1534.835,3086.81,1.011167324,426.158,391.875,818.033,1.08748453,280.595,287.408,568.003,0.976295023,385.069,420.551,805.62,0.915629733,332.812,299.943,632.755,1.109584154,127.341,135.058,262.399,0.942861585,3.28155,Corruption and Economic,Burglary,6.561952415
8,ALB,Albania,Europe,Southern Europe,2005,28748,1551.975,1534.835,3086.81,1.011167324,426.158,391.875,818.033,1.08748453,280.595,287.408,568.003,0.976295023,385.069,420.551,805.62,0.915629733,332.812,299.943,632.755,1.109584154,127.341,135.058,262.399,0.942861585,3.28155,Corruption and Economic,Theft,98.46226086
8,ALB,Albania,Europe,Southern Europe,2005,28748,1551.975,1534.835,3086.81,1.011167324,426.158,391.875,818.033,1.08748453,280.595,287.408,568.003,0.976295023,385.069,420.551,805.62,0.915629733,332.812,299.943,632.755,1.109584154,127.341,135.058,262.399,0.942861585,3.28155,Corruption and Economic,Theft: of a motorized vehicle,23.34604176
8,ALB,Albania,Europe,Southern Europe,2006,28748,1538.721,1524.3,3063.021,1.009460736,409.215,374.021,783.236,1.094096321,282.722,283.361,566.083,0.997744926,377.157,415.562,792.719,0.907582984,336.808,311.384,648.192,1.081648383,132.819,139.972,272.791,0.948896922,3.19146,Violent and Sexual,Serious assault,8.19075264
8,ALB,Albania,Europe,Southern Europe,2006,28748,1538.721,1524.3,3063.021,1.009460736,409.215,374.021,783.236,1.094096321,282.722,283.361,566.083,0.997744926,377.157,415.562,792.719,0.907582984,336.808,311.384,648.192,1.081648383,132.819,139.972,272.791,0.948896922,3.19146,Violent and Sexual,Kidnapping,0.432844652
8,ALB,Albania,Europe,Southern Europe,2006,28748,1538.721,1524.3,3063.021,1.009460736,409.215,374.021,783.236,1.094096321,282.722,283.361,566.083,0.997744926,377.157,415.562,792.719,0.907582984,336.808,311.384,648.192,1.081648383,132.819,139.972,272.791,0.948896922,3.19146,Violent and Sexual,Sexual violence,2.896729592
8,ALB,Albania,Europe,Southern Europe,2006,28748,1538.721,1524.3,3063.021,1.009460736,409.215,374.021,783.236,1.094096321,282.722,283.361,566.083,0.997744926,377.157,415.562,792.719,0.907582984,336.808,311.384,648.192,1.081648383,132.819,139.972,272.791,0.948896922,3.19146,Violent and Sexual,Sexual violence: Rape,1.331829698
8,ALB,Albania,Europe,Southern Europe,2006,28748,1538.721,1524.3,3063.021,1.009460736,409.215,374.021,783.236,1.094096321,282.722,283.361,566.083,0.997744926,377.157,415.562,792.719,0.907582984,336.808,311.384,648.192,1.081648383,132.819,139.972,272.791,0.948896922,3.19146,Corruption and Economic,Burglary,5.46050176
8,ALB,Albania,Europe,Southern Europe,2006,28748,1538.721,1524.3,3063.021,1.009460736,409.215,374.021,783.236,1.094096321,282.722,283.361,566.083,0.997744926,377.157,415.562,792.719,0.907582984,336.808,311.384,648.192,1.081648383,132.819,139.972,272.791,0.948896922,3.19146,Corruption and Economic,Theft,97.19027218
8,ALB,Albania,Europe,Southern Europe,2006,28748,1538.721,1524.3,3063.021,1.009460736,409.215,374.021,783.236,1.094096321,282.722,283.361,566.083,0.997744926,377.157,415.562,792.719,0.907582984,336.808,311.384,648.192,1.081648383,132.819,139.972,272.791,0.948896922,3.19146,Corruption and Economic,Theft: of a motorized vehicle,17.68003924
8,ALB,Albania,Europe,Southern Europe,2007,28748,1523.893,1510.1,3033.993,1.009133832,392.784,357.075,749.859,1.100004201,283.495,277.258,560.753,1.022495293,369.178,408.84,778.018,0.902988944,340.37,322.159,662.529,1.056527988,138.066,144.768,282.834,0.953705239,3.27593,Violent and Sexual,Serious assault,7.358663264
8,ALB,Albania,Europe,Southern Europe,2007,28748,1523.893,1510.1,3033.993,1.009133832,392.784,357.075,749.859,1.100004201,283.495,277.258,560.753,1.022495293,369.178,408.84,778.018,0.902988944,340.37,322.159,662.529,1.056527988,138.066,144.768,282.834,0.953705239,3.27593,Violent and Sexual,Kidnapping,0.436815628
8,ALB,Albania,Europe,Southern Europe,2007,28748,1523.893,1510.1,3033.993,1.009133832,392.784,357.075,749.859,1.100004201,283.495,277.258,560.753,1.022495293,369.178,408.84,778.018,0.902988944,340.37,322.159,662.529,1.056527988,138.066,144.768,282.834,0.953705239,3.27593,Violent and Sexual,Sexual violence,3.393721414
8,ALB,Albania,Europe,Southern Europe,2007,28748,1523.893,1510.1,3033.993,1.009133832,392.784,357.075,749.859,1.100004201,283.495,277.258,560.753,1.022495293,369.178,408.84,778.018,0.902988944,340.37,322.159,662.529,1.056527988,138.066,144.768,282.834,0.953705239,3.27593,Violent and Sexual,Sexual violence: Rape,1.377649287
8,ALB,Albania,Europe,Southern Europe,2007,28748,1523.893,1510.1,3033.993,1.009133832,392.784,357.075,749.859,1.100004201,283.495,277.258,560.753,1.022495293,369.178,408.84,778.018,0.902988944,340.37,322.159,662.529,1.056527988,138.066,144.768,282.834,0.953705239,3.27593,Corruption and Economic,Burglary,4.13294786
8,ALB,Albania,Europe,Southern Europe,2007,28748,1523.893,1510.1,3033.993,1.009133832,392.784,357.075,749.859,1.100004201,283.495,277.258,560.753,1.022495293,369.178,408.84,778.018,0.902988944,340.37,322.159,662.529,1.056527988,138.066,144.768,282.834,0.953705239,3.27593,Corruption and Economic,Theft,100.1315823
8,ALB,Albania,Europe,Southern Europe,2007,28748,1523.893,1510.1,3033.993,1.009133832,392.784,357.075,749.859,1.100004201,283.495,277.258,560.753,1.022495293,369.178,408.84,778.018,0.902988944,340.37,322.159,662.529,1.056527988,138.066,144.768,282.834,0.953705239,3.27593,Corruption and Economic,Theft: of a motorized vehicle,14.68372532
8,ALB,Albania,Europe,Southern Europe,2008,28748,1508.919,1493.764,3002.683,1.010145512,377.093,340.965,718.058,1.10595809,283.377,270.054,553.431,1.049334578,361.681,400.957,762.638,0.902044359,343.624,332.136,675.76,1.034588241,143.144,149.652,292.796,0.956512442,3.509226,Violent and Sexual,Serious assault,12.29804359
8,ALB,Albania,Europe,Southern Europe,2008,28748,1508.919,1493.764,3002.683,1.010145512,377.093,340.965,718.058,1.10595809,283.377,270.054,553.431,1.049334578,361.681,400.957,762.638,0.902044359,343.624,332.136,675.76,1.034588241,143.144,149.652,292.796,0.956512442,3.509226,Violent and Sexual,Kidnapping,0.33878908
8,ALB,Albania,Europe,Southern Europe,2008,28748,1508.919,1493.764,3002.683,1.010145512,377.093,340.965,718.058,1.10595809,283.377,270.054,553.431,1.049334578,361.681,400.957,762.638,0.902044359,343.624,332.136,675.76,1.034588241,143.144,149.652,292.796,0.956512442,3.509226,Violent and Sexual,Sexual violence,2.574797006
8,ALB,Albania,Europe,Southern Europe,2008,28748,1508.919,1493.764,3002.683,1.010145512,377.093,340.965,718.058,1.10595809,283.377,270.054,553.431,1.049334578,361.681,400.957,762.638,0.902044359,343.624,332.136,675.76,1.034588241,143.144,149.652,292.796,0.956512442,3.509226,Violent and Sexual,Sexual violence: Rape,1.321277411
8,ALB,Albania,Europe,Southern Europe,2008,28748,1508.919,1493.764,3002.683,1.010145512,377.093,340.965,718.058,1.10595809,283.377,270.054,553.431,1.049334578,361.681,400.957,762.638,0.902044359,343.624,332.136,675.76,1.034588241,143.144,149.652,292.796,0.956512442,3.509226,Corruption and Economic,Burglary,4.878562748
8,ALB,Albania,Europe,Southern Europe,2008,28748,1508.919,1493.764,3002.683,1.010145512,377.093,340.965,718.058,1.10595809,283.377,270.054,553.431,1.049334578,361.681,400.957,762.638,0.902044359,343.624,332.136,675.76,1.034588241,143.144,149.652,292.796,0.956512442,3.509226,Corruption and Economic,Theft,108.3447477
8,ALB,Albania,Europe,Southern Europe,2008,28748,1508.919,1493.764,3002.683,1.010145512,377.093,340.965,718.058,1.10595809,283.377,270.054,553.431,1.049334578,361.681,400.957,762.638,0.902044359,343.624,332.136,675.76,1.034588241,143.144,149.652,292.796,0.956512442,3.509226,Corruption and Economic,Theft: of a motorized vehicle,13.48380537
8,ALB,Albania,Europe,Southern Europe,2010,28748,1485.068,1462.961,2948.029,1.015111134,349.759,312.224,661.983,1.120218177,282.06,256.244,538.304,1.100747725,350.536,384.28,734.816,0.912189029,349.565,349.529,699.094,1.000102996,153.148,160.684,313.832,0.953100495,3.413075,Violent and Sexual,Serious assault,6.109700007
8,ALB,Albania,Europe,Southern Europe,2010,28748,1485.068,1462.961,2948.029,1.015111134,349.759,312.224,661.983,1.120218177,282.06,256.244,538.304,1.100747725,350.536,384.28,734.816,0.912189029,349.565,349.529,699.094,1.000102996,153.148,160.684,313.832,0.953100495,3.413075,Violent and Sexual,Kidnapping,0.308917416
8,ALB,Albania,Europe,Southern Europe,2010,28748,1485.068,1462.961,2948.029,1.015111134,349.759,312.224,661.983,1.120218177,282.06,256.244,538.304,1.100747725,350.536,384.28,734.816,0.912189029,349.565,349.529,699.094,1.000102996,153.148,160.684,313.832,0.953100495,3.413075,Violent and Sexual,Sexual violence,2.71160843
8,ALB,Albania,Europe,Southern Europe,2010,28748,1485.068,1462.961,2948.029,1.015111134,349.759,312.224,661.983,1.120218177,282.06,256.244,538.304,1.100747725,350.536,384.28,734.816,0.912189029,349.565,349.529,699.094,1.000102996,153.148,160.684,313.832,0.953100495,3.413075,Violent and Sexual,Sexual violence: Rape,0.823779776
8,ALB,Albania,Europe,Southern Europe,2010,28748,1485.068,1462.961,2948.029,1.015111134,349.759,312.224,661.983,1.120218177,282.06,256.244,538.304,1.100747725,350.536,384.28,734.816,0.912189029,349.565,349.529,699.094,1.000102996,153.148,160.684,313.832,0.953100495,3.413075,Corruption and Economic,Burglary,7.928880346
8,ALB,Albania,Europe,Southern Europe,2010,28748,1485.068,1462.961,2948.029,1.015111134,349.759,312.224,661.983,1.120218177,282.06,256.244,538.304,1.100747725,350.536,384.28,734.816,0.912189029,349.565,349.529,699.094,1.000102996,153.148,160.684,313.832,0.953100495,3.413075,Corruption and Economic,Theft,136.5414979
8,ALB,Albania,Europe,Southern Europe,2010,28748,1485.068,1462.961,2948.029,1.015111134,349.759,312.224,661.983,1.120218177,282.06,256.244,538.304,1.100747725,350.536,384.28,734.816,0.912189029,349.565,349.529,699.094,1.000102996,153.148,160.684,313.832,0.953100495,3.413075,Corruption and Economic,Theft: of a motorized vehicle,21.52124665
8,ALB,Albania,Europe,Southern Europe,2011,28748,1478.059,1450.542,2928.601,1.01897015,331.864,296.938,628.802,1.117620513,283.185,254.675,537.86,1.111946599,353.613,377.86,731.473,0.935830731,352.16,355.71,707.87,0.99001996,157.237,165.359,322.596,0.950882625,3.2400084,Violent and Sexual,Serious assault,5.826272282
8,ALB,Albania,Europe,Southern Europe,2011,28748,1478.059,1450.542,2928.601,1.01897015,331.864,296.938,628.802,1.117620513,283.185,254.675,537.86,1.111946599,353.613,377.86,731.473,0.935830731,352.16,355.71,707.87,0.99001996,157.237,165.359,322.596,0.950882625,3.2400084,Violent and Sexual,Kidnapping,0.068949968
8,ALB,Albania,Europe,Southern Europe,2011,28748,1478.059,1450.542,2928.601,1.01897015,331.864,296.938,628.802,1.117620513,283.185,254.675,537.86,1.111946599,353.613,377.86,731.473,0.935830731,352.16,355.71,707.87,0.99001996,157.237,165.359,322.596,0.950882625,3.2400084,Violent and Sexual,Sexual violence,1.516899292
8,ALB,Albania,Europe,Southern Europe,2011,28748,1478.059,1450.542,2928.601,1.01897015,331.864,296.938,628.802,1.117620513,283.185,254.675,537.86,1.111946599,353.613,377.86,731.473,0.935830731,352.16,355.71,707.87,0.99001996,157.237,165.359,322.596,0.950882625,3.2400084,Violent and Sexual,Sexual violence: Rape,0.758449646
8,ALB,Albania,Europe,Southern Europe,2011,28748,1478.059,1450.542,2928.601,1.01897015,331.864,296.938,628.802,1.117620513,283.185,254.675,537.86,1.111946599,353.613,377.86,731.473,0.935830731,352.16,355.71,707.87,0.99001996,157.237,165.359,322.596,0.950882625,3.2400084,Corruption and Economic,Burglary,9.135870738
8,ALB,Albania,Europe,Southern Europe,2011,28748,1478.059,1450.542,2928.601,1.01897015,331.864,296.938,628.802,1.117620513,283.185,254.675,537.86,1.111946599,353.613,377.86,731.473,0.935830731,352.16,355.71,707.87,0.99001996,157.237,165.359,322.596,0.950882625,3.2400084,Corruption and Economic,Theft,159.3089007
8,ALB,Albania,Europe,Southern Europe,2011,28748,1478.059,1450.542,2928.601,1.01897015,331.864,296.938,628.802,1.117620513,283.185,254.675,537.86,1.111946599,353.613,377.86,731.473,0.935830731,352.16,355.71,707.87,0.99001996,157.237,165.359,322.596,0.950882625,3.2400084,Corruption and Economic,Theft: of a motorized vehicle,21.06421517
8,ALB,Albania,Europe,Southern Europe,2012,28748,1474.211,1439.88,2914.091,1.023842959,316.984,283.338,600.322,1.118748632,281.316,252.486,533.802,1.114184549,359.426,372.202,731.628,0.965674553,355.009,361.489,716.498,0.982074143,161.476,170.365,331.841,0.94782379,3.309061,Violent and Sexual,Serious assault,5.39383091
8,ALB,Albania,Europe,Southern Europe,2012,28748,1474.211,1439.88,2914.091,1.023842959,316.984,283.338,600.322,1.118748632,281.316,252.486,533.802,1.114184549,359.426,372.202,731.628,0.965674553,355.009,361.489,716.498,0.982074143,161.476,170.365,331.841,0.94782379,3.309061,Violent and Sexual,Kidnapping,0.069151678
8,ALB,Albania,Europe,Southern Europe,2012,28748,1474.211,1439.88,2914.091,1.023842959,316.984,283.338,600.322,1.118748632,281.316,252.486,533.802,1.114184549,359.426,372.202,731.628,0.965674553,355.009,361.489,716.498,0.982074143,161.476,170.365,331.841,0.94782379,3.309061,Violent and Sexual,Sexual violence,1.521336923
8,ALB,Albania,Europe,Southern Europe,2012,28748,1474.211,1439.88,2914.091,1.023842959,316.984,283.338,600.322,1.118748632,281.316,252.486,533.802,1.114184549,359.426,372.202,731.628,0.965674553,355.009,361.489,716.498,0.982074143,161.476,170.365,331.841,0.94782379,3.309061,Violent and Sexual,Sexual violence: Rape,0.82982014
8,ALB,Albania,Europe,Southern Europe,2012,28748,1474.211,1439.88,2914.091,1.023842959,316.984,283.338,600.322,1.118748632,281.316,252.486,533.802,1.114184549,359.426,372.202,731.628,0.965674553,355.009,361.489,716.498,0.982074143,161.476,170.365,331.841,0.94782379,3.309061,Corruption and Economic,Burglary,11.13342021
8,ALB,Albania,Europe,Southern Europe,2012,28748,1474.211,1439.88,2914.091,1.023842959,316.984,283.338,600.322,1.118748632,281.316,252.486,533.802,1.114184549,359.426,372.202,731.628,0.965674553,355.009,361.489,716.498,0.982074143,161.476,170.365,331.841,0.94782379,3.309061,Corruption and Economic,Theft,184.7732845
8,ALB,Albania,Europe,Southern Europe,2012,28748,1474.211,1439.88,2914.091,1.023842959,316.984,283.338,600.322,1.118748632,281.316,252.486,533.802,1.114184549,359.426,372.202,731.628,0.965674553,355.009,361.489,716.498,0.982074143,161.476,170.365,331.841,0.94782379,3.309061,Corruption and Economic,Theft: of a motorized vehicle,23.40784311
8,ALB,Albania,Europe,Southern Europe,2013,28748,1472.67,1431.118,2903.788,1.029034643,304.914,271.681,576.595,1.122323607,276.274,249.142,525.416,1.108901751,367.432,367.434,734.866,0.999994557,358.108,367.004,725.112,0.975760482,165.942,175.857,341.799,0.943618963,3.5393,Violent and Sexual,Serious assault,5.645971928
8,ALB,Albania,Europe,Southern Europe,2013,28748,1472.67,1431.118,2903.788,1.029034643,304.914,271.681,576.595,1.122323607,276.274,249.142,525.416,1.108901751,367.432,367.434,734.866,0.999994557,358.108,367.004,725.112,0.975760482,165.942,175.857,341.799,0.943618963,3.5393,Violent and Sexual,Kidnapping,0.173189323
8,ALB,Albania,Europe,Southern Europe,2013,28748,1472.67,1431.118,2903.788,1.029034643,304.914,271.681,576.595,1.122323607,276.274,249.142,525.416,1.108901751,367.432,367.434,734.866,0.999994557,358.108,367.004,725.112,0.975760482,165.942,175.857,341.799,0.943618963,3.5393,Violent and Sexual,Sexual violence,3.013494219
8,ALB,Albania,Europe,Southern Europe,2013,28748,1472.67,1431.118,2903.788,1.029034643,304.914,271.681,576.595,1.122323607,276.274,249.142,525.416,1.108901751,367.432,367.434,734.866,0.999994557,358.108,367.004,725.112,0.975760482,165.942,175.857,341.799,0.943618963,3.5393,Violent and Sexual,Sexual violence: Rape,1.350876719
8,ALB,Albania,Europe,Southern Europe,2013,28748,1472.67,1431.118,2903.788,1.029034643,304.914,271.681,576.595,1.122323607,276.274,249.142,525.416,1.108901751,367.432,367.434,734.866,0.999994557,358.108,367.004,725.112,0.975760482,165.942,175.857,341.799,0.943618963,3.5393,Corruption and Economic,Burglary,12.64282058
8,ALB,Albania,Europe,Southern Europe,2013,28748,1472.67,1431.118,2903.788,1.029034643,304.914,271.681,576.595,1.122323607,276.274,249.142,525.416,1.108901751,367.432,367.434,734.866,0.999994557,358.108,367.004,725.112,0.975760482,165.942,175.857,341.799,0.943618963,3.5393,Corruption and Economic,Theft,182.0219784
8,ALB,Albania,Europe,Southern Europe,2013,28748,1472.67,1431.118,2903.788,1.029034643,304.914,271.681,576.595,1.122323607,276.274,249.142,525.416,1.108901751,367.432,367.434,734.866,0.999994557,358.108,367.004,725.112,0.975760482,165.942,175.857,341.799,0.943618963,3.5393,Corruption and Economic,Theft: of a motorized vehicle,19.81285855
8,ALB,Albania,Europe,Southern Europe,2014,28748,1472.095,1424.212,2896.307,1.033620697,294.84,261.851,556.691,1.125983861,268.527,244.475,513.002,1.098382248,376.664,363.337,740.001,1.036679446,361.345,372.483,733.828,0.970097964,170.719,182.066,352.785,0.937676447,3.216967,Violent and Sexual,Serious assault,4.576814551
8,ALB,Albania,Europe,Southern Europe,2014,28748,1472.095,1424.212,2896.307,1.033620697,294.84,261.851,556.691,1.125983861,268.527,244.475,513.002,1.098382248,376.664,363.337,740.001,1.036679446,361.345,372.483,733.828,0.970097964,170.719,182.066,352.785,0.937676447,3.216967,Violent and Sexual,Kidnapping,0.069345675
8,ALB,Albania,Europe,Southern Europe,2014,28748,1472.095,1424.212,2896.307,1.033620697,294.84,261.851,556.691,1.125983861,268.527,244.475,513.002,1.098382248,376.664,363.337,740.001,1.036679446,361.345,372.483,733.828,0.970097964,170.719,182.066,352.785,0.937676447,3.216967,Violent and Sexual,Sexual violence,3.363265238
8,ALB,Albania,Europe,Southern Europe,2014,28748,1472.095,1424.212,2896.307,1.033620697,294.84,261.851,556.691,1.125983861,268.527,244.475,513.002,1.098382248,376.664,363.337,740.001,1.036679446,361.345,372.483,733.828,0.970097964,170.719,182.066,352.785,0.937676447,3.216967,Violent and Sexual,Sexual violence: Rape,1.421586338
8,ALB,Albania,Europe,Southern Europe,2014,28748,1472.095,1424.212,2896.307,1.033620697,294.84,261.851,556.691,1.125983861,268.527,244.475,513.002,1.098382248,376.664,363.337,740.001,1.036679446,361.345,372.483,733.828,0.970097964,170.719,182.066,352.785,0.937676447,3.216967,Corruption and Economic,Burglary,10.22848706
8,ALB,Albania,Europe,Southern Europe,2014,28748,1472.095,1424.212,2896.307,1.033620697,294.84,261.851,556.691,1.125983861,268.527,244.475,513.002,1.098382248,376.664,363.337,740.001,1.036679446,361.345,372.483,733.828,0.970097964,170.719,182.066,352.785,0.937676447,3.216967,Corruption and Economic,Theft,276.0304594
8,ALB,Albania,Europe,Southern Europe,2014,28748,1472.095,1424.212,2896.307,1.033620697,294.84,261.851,556.691,1.125983861,268.527,244.475,513.002,1.098382248,376.664,363.337,740.001,1.036679446,361.345,372.483,733.828,0.970097964,170.719,182.066,352.785,0.937676447,3.216967,Corruption and Economic,Theft: of a motorized vehicle,13.90380784
8,ALB,Albania,Europe,Southern Europe,2015,28748,1471.456,1419.068,2890.524,1.036917188,286.015,253.607,539.622,1.127788271,258.966,238.696,497.662,1.084919731,386.211,359.579,745.79,1.074064392,364.447,378.023,742.47,0.964086841,175.817,189.163,364.98,0.929447091,3.43797,Violent and Sexual,Serious assault,5.863004821
8,ALB,Albania,Europe,Southern Europe,2015,28748,1471.456,1419.068,2890.524,1.036917188,286.015,253.607,539.622,1.127788271,258.966,238.696,497.662,1.084919731,386.211,359.579,745.79,1.074064392,364.447,378.023,742.47,0.964086841,175.817,189.163,364.98,0.929447091,3.43797,Violent and Sexual,Kidnapping,0.27753869
8,ALB,Albania,Europe,Southern Europe,2015,28748,1471.456,1419.068,2890.524,1.036917188,286.015,253.607,539.622,1.127788271,258.966,238.696,497.662,1.084919731,386.211,359.579,745.79,1.074064392,364.447,378.023,742.47,0.964086841,175.817,189.163,364.98,0.929447091,3.43797,Violent and Sexual,Sexual violence,5.169158097
8,ALB,Albania,Europe,Southern Europe,2015,28748,1471.456,1419.068,2890.524,1.036917188,286.015,253.607,539.622,1.127788271,258.966,238.696,497.662,1.084919731,386.211,359.579,745.79,1.074064392,364.447,378.023,742.47,0.964086841,175.817,189.163,364.98,0.929447091,3.43797,Violent and Sexual,Sexual violence: Rape,2.463155872
8,ALB,Albania,Europe,Southern Europe,2015,28748,1471.456,1419.068,2890.524,1.036917188,286.015,253.607,539.622,1.127788271,258.966,238.696,497.662,1.084919731,386.211,359.579,745.79,1.074064392,364.447,378.023,742.47,0.964086841,175.817,189.163,364.98,0.929447091,3.43797,Violent and Sexual,Sexual violence: Sexual assault,2.706002225
8,ALB,Albania,Europe,Southern Europe,2015,28748,1471.456,1419.068,2890.524,1.036917188,286.015,253.607,539.622,1.127788271,258.966,238.696,497.662,1.084919731,386.211,359.579,745.79,1.074064392,364.447,378.023,742.47,0.964086841,175.817,189.163,364.98,0.929447091,3.43797,Violent and Sexual,Sexual Exploitation,3.85084932
8,ALB,Albania,Europe,Southern Europe,2015,28748,1471.456,1419.068,2890.524,1.036917188,286.015,253.607,539.622,1.127788271,258.966,238.696,497.662,1.084919731,386.211,359.579,745.79,1.074064392,364.447,378.023,742.47,0.964086841,175.817,189.163,364.98,0.929447091,3.43797,Violent and Sexual,Acts intended to induce fear or emotional distress,18.24816885
8,ALB,Albania,Europe,Southern Europe,2015,28748,1471.456,1419.068,2890.524,1.036917188,286.015,253.607,539.622,1.127788271,258.966,238.696,497.662,1.084919731,386.211,359.579,745.79,1.074064392,364.447,378.023,742.47,0.964086841,175.817,189.163,364.98,0.929447091,3.43797,Corruption and Economic,Corruption,35.90656799
8,ALB,Albania,Europe,Southern Europe,2015,28748,1471.456,1419.068,2890.524,1.036917188,286.015,253.607,539.622,1.127788271,258.966,238.696,497.662,1.084919731,386.211,359.579,745.79,1.074064392,364.447,378.023,742.47,0.964086841,175.817,189.163,364.98,0.929447091,3.43797,Corruption and Economic,Corruption: Bribery,7.424159951
8,ALB,Albania,Europe,Southern Europe,2015,28748,1471.456,1419.068,2890.524,1.036917188,286.015,253.607,539.622,1.127788271,258.966,238.696,497.662,1.084919731,386.211,359.579,745.79,1.074064392,364.447,378.023,742.47,0.964086841,175.817,189.163,364.98,0.929447091,3.43797,Corruption and Economic,Corruption: Other acts of corruption,28.48240804
8,ALB,Albania,Europe,Southern Europe,2015,28748,1471.456,1419.068,2890.524,1.036917188,286.015,253.607,539.622,1.127788271,258.966,238.696,497.662,1.084919731,386.211,359.579,745.79,1.074064392,364.447,378.023,742.47,0.964086841,175.817,189.163,364.98,0.929447091,3.43797,Corruption and Economic,Burglary,8.013929667
8,ALB,Albania,Europe,Southern Europe,2015,28748,1471.456,1419.068,2890.524,1.036917188,286.015,253.607,539.622,1.127788271,258.966,238.696,497.662,1.084919731,386.211,359.579,745.79,1.074064392,364.447,378.023,742.47,0.964086841,175.817,189.163,364.98,0.929447091,3.43797,Corruption and Economic,Theft,243.2626616
8,ALB,Albania,Europe,Southern Europe,2015,28748,1471.456,1419.068,2890.524,1.036917188,286.015,253.607,539.622,1.127788271,258.966,238.696,497.662,1.084919731,386.211,359.579,745.79,1.074064392,364.447,378.023,742.47,0.964086841,175.817,189.163,364.98,0.929447091,3.43797,Corruption and Economic,Theft: of a motorized vehicle,9.609777133
8,ALB,Albania,Europe,Southern Europe,2015,28748,1471.456,1419.068,2890.524,1.036917188,286.015,253.607,539.622,1.127788271,258.966,238.696,497.662,1.084919731,386.211,359.579,745.79,1.074064392,364.447,378.023,742.47,0.964086841,175.817,189.163,364.98,0.929447091,3.43797,Corruption and Economic,Fraud,25.53355946
8,ALB,Albania,Europe,Southern Europe,2015,28748,1471.456,1419.068,2890.524,1.036917188,286.015,253.607,539.622,1.127788271,258.966,238.696,497.662,1.084919731,386.211,359.579,745.79,1.074064392,364.447,378.023,742.47,0.964086841,175.817,189.163,364.98,0.929447091,3.43797,Corruption and Economic,Fraud: Cyber-related (Cy),1.769309147
8,ALB,Albania,Europe,Southern Europe,2015,28748,1471.456,1419.068,2890.524,1.036917188,286.015,253.607,539.622,1.127788271,258.966,238.696,497.662,1.084919731,386.211,359.579,745.79,1.074064392,364.447,378.023,742.47,0.964086841,175.817,189.163,364.98,0.929447091,3.43797,Corruption and Economic,Money laundering,11.83008665
8,ALB,Albania,Europe,Southern Europe,2015,28748,1471.456,1419.068,2890.524,1.036917188,286.015,253.607,539.622,1.127788271,258.966,238.696,497.662,1.084919731,386.211,359.579,745.79,1.074064392,364.447,378.023,742.47,0.964086841,175.817,189.163,364.98,0.929447091,3.43797,Corruption and Economic,Unlawful access to a computer system,0.173461681
8,ALB,Albania,Europe,Southern Europe,2015,28748,1471.456,1419.068,2890.524,1.036917188,286.015,253.607,539.622,1.127788271,258.966,238.696,497.662,1.084919731,386.211,359.579,745.79,1.074064392,364.447,378.023,742.47,0.964086841,175.817,189.163,364.98,0.929447091,3.43797,Corruption and Economic,Unlawful interference with a computer system or computer data,1.387693449
8,ALB,Albania,Europe,Southern Europe,2016,28748,1470.548,1415.879,2886.427,1.03861135,281.425,249.229,530.654,1.129182399,251.951,232.872,484.823,1.081929128,392.401,359.928,752.329,1.090220822,364.507,380.165,744.672,0.958812621,180.264,193.685,373.949,0.930707076,3.96209,Violent and Sexual,Serious assault,4.095710507
